SalesOrderID,OrderDate,ShipDate,ShipMethod,CustomerID,CustomerName,Segment,CountryRegion,City,Province,PostalCode,Territory,ProductName,SubCategory,Category,Qty,UnitPrice,Sales,Discount,ProductCost,TotalCost,Profit
60780,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,19801,John Lee,Individu,Canada,N. Vancouver,British Columbia,V7L 4J4,Canada,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
60781,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,25069,Lori Ortega,Individu,United States,Burien,Washington,98168,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60781,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,25069,Lori Ortega,Individu,United States,Burien,Washington,98168,Northwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
60782,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,24262,Daniel Thomas,Individu,United States,La Jolla,California,92806,Southwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
60782,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,24262,Daniel Thomas,Individu,United States,La Jolla,California,92806,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60783,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,23065,Derek Nath,Individu,United States,Bellingham,Washington,98225,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60784,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,18506,Evan Bradley,Individu,Canada,Langley,British Columbia,V3A 4R2,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60785,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,22192,Henry Zimmerman,Individu,United States,Marysville,Washington,98270,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60786,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,21413,Dalton Robinson,Individu,United States,Issaquah,Washington,98027,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60787,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,21317,Lauren Rivera,Individu,United States,San Diego,California,92102,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60787,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,21317,Lauren Rivera,Individu,United States,San Diego,California,92102,Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60788,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,21451,Jocelyn Ross,Individu,United States,Concord,California,94519,Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60788,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,21451,Jocelyn Ross,Individu,United States,Concord,California,94519,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60789,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,19669,Hailey Hill,Individu,United States,Sedro Woolley,Washington,98284,Northwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60790,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,17426,Donna Shan,Individu,United States,Berkeley,California,94704,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60791,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,16875,Samantha Diaz,Individu,United States,Coronado,California,92118,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60792,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,17177,Richard Hayes,Individu,United States,Lincoln Acres,California,91950,Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60792,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,17177,Richard Hayes,Individu,United States,Lincoln Acres,California,91950,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60793,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,15895,Sophia Parker,Individu,United States,El Cajon,California,92020,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60794,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,14444,Patrick Sanders,Individu,United States,Mill Valley,California,94941,Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60797,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,21074,Diane Carlson,Individu,United Kingdom,Oxford,England,OX14 4SE,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60798,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,22310,Christina Sanders,Individu,Germany,Neunkirchen,Saarland,66578,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60799,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,23601,Kari Alan,Individu,Germany,Berlin,Hessen,14129,Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60800,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,23613,Clayton Lu,Individu,United Kingdom,Lancaster,England,LA1 1LN,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60801,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,22507,Louis Wang,Individu,Germany,Erlangen,Bayern,91054,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60801,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,22507,Louis Wang,Individu,Germany,Erlangen,Bayern,91054,Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60802,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,24547,Dana Gomez,Individu,Germany,Braunschweig,Nordrhein-Westfalen,38001,Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60803,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,26419,Geoffrey Suri,Individu,Germany,Berlin,Saarland,12171,Germany,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60804,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,29424,Erik Gill,Individu,Germany,Stuttgart,Saarland,70452,Germany,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60805,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,27941,Margaret Chen,Individu,Germany,Grevenbroich,Bayern,41485,Germany,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60806,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,11514,Dalton Diaz,Individu,United States,Tacoma,Washington,98403,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60807,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,15402,Connor Evans,Individu,Canada,Westminster,British Columbia,V3L 1H4,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60808,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,12537,Terrence Luo,Individu,France,Paris,Seine (Paris),75012,France,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60810,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,22996,Jordan Henderson,Individu,Canada,Langford,British Columbia,V9,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60812,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,11810,Antonio Washington,Individu,United States,Bremerton,Washington,98312,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60813,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,13472,Simon Pearson,Individu,United States,National City,California,91950,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60818,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,11109,Ruben Kapoor,Individu,Australia,South Melbourne,Victoria,3205,Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60820,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,25289,Amanda Bradley,Individu,United States,Oregon City,Oregon,97045,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60821,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,25397,Lucas Bradley,Individu,United States,El Cajon,California,92020,Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60821,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,25397,Lucas Bradley,Individu,United States,El Cajon,California,92020,Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60824,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,17557,Matthew Davis,Individu,United States,Milwaukie,Oregon,97222,Northwest,Road-750 Black 48,Road Bikes,Bikes,1,539.99,539.99,0,343.6496,343.6496,196.3404
60825,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,17668,Eduardo Peterson,Individu,United States,Santa Monica,California,90401,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60829,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,26942,Tanya Alonso,Individu,United Kingdom,Scotland,England,TD1 3HE,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60830,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,16826,Roberto Vazquez,Individu,Germany,Solingen,Nordrhein-Westfalen,42651,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60830,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,16826,Roberto Vazquez,Individu,Germany,Solingen,Nordrhein-Westfalen,42651,Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60831,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,25738,Jacquelyn Ruiz,Individu,Germany,Mühlheim,Hamburg,63151,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60832,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,13405,Ethan Bryant,Individu,France,Roubaix,Nord,59100,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60834,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,29069,Clarence Lin,Individu,Australia,Melbourne,Victoria,3000,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60835,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,11075,Felicia Jimenez,Individu,Australia,Bendigo,Victoria,3550,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60836,12/26/2003,1/2/2004,XRQ - TRUCK GROUND,11449,Alvin Hu,Individu,Australia,Seaford,Victoria,3198,Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60837,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,15093,Johnny Moyer,Individu,France,Paris,Seine (Paris),75009,France,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
60838,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,13265,Luke Adams,Individu,Germany,Paderborn,Nordrhein-Westfalen,33098,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60840,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,17074,Ruben Malhotra,Individu,Australia,Seaford,Victoria,3198,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60845,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,15039,Michele Xie,Individu,Australia,Hobart,Tasmania,7001,Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60846,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,17313,Raquel Alonso,Individu,Australia,St. Leonards,New South Wales,2065,Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60849,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,20975,Jerry Andersen,Individu,United Kingdom,Bury,England,PE17,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60851,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,11711,Daniel Davis,Individu,Canada,N. Vancouver,British Columbia,V7L 4J4,Canada,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60853,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,11331,Samantha Jenkins,Individu,Canada,Shawnee,British Columbia,V8Z 4N5,Canada,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60854,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,26777,Andrew Clark,Individu,United States,Santa Monica,California,90401,Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60855,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,26289,Samuel Simmons,Individu,United States,Burlingame,California,94010,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60856,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,25896,Marissa Coleman,Individu,United States,Corvallis,Oregon,97330,Northwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
60856,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,25896,Marissa Coleman,Individu,United States,Corvallis,Oregon,97330,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60860,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,17601,Jose Hall,Individu,Canada,Shawnee,British Columbia,V9B 5T2,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60861,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,21627,Bailey Roberts,Individu,United States,Burlingame,California,94010,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60862,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,16971,Alexia Bryant,Individu,United States,Issaquah,Washington,98027,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60863,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,16993,Russell Rai,Individu,United States,Beaverton,Oregon,97005,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60864,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,13175,Noah Smith,Individu,Canada,N. Vancouver,British Columbia,V7L 4J4,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60865,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,22714,Angelica Alexander,Individu,Canada,Shawnee,British Columbia,V9B 2C3,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60866,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,22384,Paige Sanchez,Individu,Germany,Ingolstadt,Bayern,85049,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60867,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,19524,Denise Malhotra,Individu,France,Tremblay-en-France,Seine Saint Denis,93290,France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60867,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,19524,Denise Malhotra,Individu,France,Tremblay-en-France,Seine Saint Denis,93290,France,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60868,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,20053,Jessie Yang,Individu,United Kingdom,Bury,England,PE17,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60869,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,26208,Sharon Anand,Individu,United Kingdom,Watford,England,WA3,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60869,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,26208,Sharon Anand,Individu,United Kingdom,Watford,England,WA3,United Kingdom,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60870,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,14988,Mandy Lu,Individu,United Kingdom,London,England,SW19 3RU,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60871,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,24095,Julie Andersen,Individu,France,Versailles,Yveline,78000,France,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60872,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,12727,Amanda Ross,Individu,France,Bobigny,Seine Saint Denis,93000,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60874,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,11872,Faith Patterson,Individu,United States,Glendale,California,91203,Southwest,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
60874,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,11872,Faith Patterson,Individu,United States,Glendale,California,91203,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60875,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,15201,Miranda Washington,Individu,Canada,Westminster,British Columbia,V3L 1E7,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60877,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,14380,Kaylee Watson,Individu,United States,Lebanon,Oregon,97355,Northwest,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
60880,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,19956,Susan She,Individu,Australia,Warrnambool,Victoria,3280,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60880,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,19956,Susan She,Individu,Australia,Warrnambool,Victoria,3280,Australia,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
60884,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,11060,Jon Zhou,Individu,Australia,Warrnambool,Victoria,3280,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60890,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,19434,Geoffrey Ashe,Individu,France,Orleans,Loiret,45000,France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60891,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,20830,Whitney Martinez,Individu,Germany,Eilenburg,Brandenburg,4838,Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60892,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,22627,Shawna Sharma,Individu,Germany,Essen,Hamburg,45001,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60893,12/27/2003,1/3/2004,XRQ - TRUCK GROUND,24194,Armando Martin,Individu,France,Roissy en Brie,Seine et Marne,77680,France,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60896,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,13405,Ethan Bryant,Individu,France,Roubaix,Nord,59100,France,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
60896,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,13405,Ethan Bryant,Individu,France,Roubaix,Nord,59100,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60897,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,13523,Adrienne Ruiz,Individu,Australia,Findon,South Australia,5023,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60899,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,11423,Jasmine Stewart,Individu,Germany,Hamburg,Hamburg,20354,Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60902,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,15172,Alexandra Hill,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60903,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,28639,Jacqueline Morgan,Individu,United States,Lincoln Acres,California,91950,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60904,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,25341,Kaitlyn Cook,Individu,United States,La Jolla,California,92806,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60905,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,23727,Bruce Serrano,Individu,United States,Colma,California,94014,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60906,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,11652,Samuel Russell,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60907,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,27112,Caleb Foster,Individu,Canada,Haney,British Columbia,V2W 1W2,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60908,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,12363,Kayla Thompson,Individu,Canada,Langford,British Columbia,V9,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60910,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,17459,Cassidy Barnes,Individu,United States,Berkeley,California,94704,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60911,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,15979,Nicole Cook,Individu,United States,Lynnwood,Washington,98036,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60912,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,16091,Alyssa Lewis,Individu,United States,Downey,California,90241,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60915,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,21131,Gilbert Nath,Individu,Germany,Hamburg,Hessen,22001,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60916,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,20055,Ruben Ruiz,Individu,United Kingdom,Milton Keynes,England,MK8 8DF,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60917,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,20161,Albert Sanz,Individu,France,Orly,Val de Marne,94310,France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60918,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,12654,Briana Gill,Individu,United Kingdom,Scotland,England,TD1 3HE,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60919,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,29443,Gabriel Phillips,Individu,United Kingdom,Runcorn,England,TY31,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
60920,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,16036,Maria Long,Individu,United Kingdom,York,England,YO15,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60921,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,22584,Meagan Lopez,Individu,France,Les Ulis,Essonne,91940,France,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60922,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,11517,Katherine Bryant,Individu,United States,Redwood City,California,94063,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60926,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,19706,Benjamin Diaz,Individu,United States,Olympia,Washington,98501,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60926,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,19706,Benjamin Diaz,Individu,United States,Olympia,Washington,98501,Northwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
60928,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,13947,Megan Hughes,Individu,United States,Oregon City,Oregon,97045,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
60929,12/28/2003,1/4/2004,XRQ - TRUCK GROUND,13492,Christian Foster,Individu,United States,Burbank,California,91502,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
